year,quarter,month,flight_date,reporting_airline,tail_number,flight_number,origin,dest,crs_dep_time,dep_time,dep_delay_minutes,cancelled,cancelletion_code,air_time,distance,weather_delay
2021,1,3,3/10/2021 12:00:00 AM,YX,N418YX,4861,PHL,CMH,1200,1149,0.00,0.00,,67.00,406.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N422YX,4900,DCA,CMH,2028,2024,0.00,0.00,,51.00,323.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N425YX,4772,CLT,CMH,1315,1305,0.00,0.00,,58.00,347.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N425YX,4876,CMH,MIA,1750,1747,0.00,0.00,,139.00,990.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N426YX,4849,CMH,CLT,0804,0801,0.00,0.00,,59.00,347.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N431YX,4766,CLE,CLT,1346,1342,0.00,0.00,,68.00,430.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N431YX,4766,CLT,CLE,1125,1129,4.00,0.00,,64.00,430.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N631RW,3613,ORD,CMH,1815,1812,0.00,0.00,,49.00,296.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N636RW,3528,ORD,CLE,1415,1410,0.00,0.00,,48.00,315.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N647RW,3516,CLE,IAD,1445,1439,0.00,0.00,,56.00,288.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N653RW,3441,CMH,ORD,0730,0730,0.00,0.00,,57.00,296.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N722YX,3425,IAD,CLE,1040,1034,0.00,0.00,,52.00,288.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N722YX,3497,CLE,ORD,1615,1609,0.00,0.00,,56.00,315.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N725YX,3518,CMH,IAD,0800,0800,0.00,0.00,,50.00,299.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N727YX,3428,CMH,EWR,0700,0653,0.00,0.00,,70.00,463.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N743YX,3560,RSW,CMH,1300,1255,0.00,0.00,,121.00,930.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N743YX,3691,CMH,RSW,0830,0825,0.00,0.00,,126.00,930.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N747YX,3664,EWR,CMH,1840,1834,0.00,0.00,,70.00,463.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N751YX,3422,IAD,CMH,1815,1800,0.00,0.00,,50.00,299.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N818MD,5595,DTW,CLE,1245,1240,0.00,0.00,,23.00,95.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N818MD,5615,CLE,DTW,1423,1419,0.00,0.00,,24.00,95.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N818MD,5745,DTW,CLE,2055,2048,0.00,0.00,,23.00,95.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N818MD,5775,CMH,DTW,1814,1805,0.00,0.00,,35.00,155.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N818MD,5794,CLE,DTW,0625,0619,0.00,0.00,,23.00,95.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N818MD,5836,DTW,CMH,1623,1637,14.00,0.00,,34.00,155.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N823MD,5851,LGA,CMH,1815,1802,0.00,0.00,,75.00,479.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N860RW,5590,DTW,CMH,1235,1234,0.00,0.00,,32.00,155.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N860RW,5629,CMH,DTW,1423,1416,0.00,0.00,,34.00,155.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N867RW,5624,LGA,CLE,1125,1115,0.00,0.00,,66.00,419.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N867RW,5717,CLE,LGA,1407,1403,0.00,0.00,,66.00,419.00,
2021,1,3,3/10/2021 12:00:00 AM,YX,N879RW,5804,CMH,LGA,0700,0655,0.00,0.00,,70.00,479.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N153PQ,5315,ATL,DAY,2003,1949,0.00,0.00,,82.00,432.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N186PQ,5125,DAY,ATL,1159,1154,0.00,0.00,,76.00,432.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N186PQ,5446,ATL,DAY,0940,0938,0.00,0.00,,67.00,432.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N309PQ,5141,DAY,ATL,0700,0655,0.00,0.00,,73.00,432.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N390CA,4858,CLE,DTW,1737,1837,60.00,0.00,,25.00,95.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,9E,N390CA,4858,DTW,CLE,1555,1555,0.00,0.00,,25.00,95.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N832AY,4820,DAY,DTW,1030,1025,0.00,0.00,,36.00,166.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N832AY,4820,DTW,DAY,0835,0833,0.00,0.00,,36.00,166.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N840AY,4653,CLE,DTW,1035,1020,0.00,0.00,,28.00,95.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N840AY,4653,DTW,CLE,0855,0851,0.00,0.00,,25.00,95.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N8936A,5208,DAY,DTW,1722,1718,0.00,0.00,,37.00,166.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N8936A,5208,DTW,DAY,1535,1530,0.00,0.00,,33.00,166.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N907XJ,5011,CMH,MSP,1245,1326,41.00,0.00,,100.00,626.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,9E,N907XJ,5011,MSP,CMH,0830,1005,95.00,0.00,,83.00,626.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,9E,N919XJ,5240,DAY,ATL,1420,1415,0.00,0.00,,75.00,432.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N919XJ,5279,ATL,DAY,1200,1158,0.00,0.00,,69.00,432.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N924XJ,4979,ATL,DAY,1544,1543,0.00,0.00,,67.00,432.00,
2021,1,3,3/11/2021 12:00:00 AM,9E,N924XJ,4979,DAY,ATL,1807,1802,0.00,0.00,,75.00,432.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N107US,2306,CMH,CLT,0600,0553,0.00,0.00,,52.00,347.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N661AW,2092,CLT,CMH,2030,2022,0.00,0.00,,59.00,347.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N710UW,2635,CMH,PHX,1058,1056,0.00,0.00,,254.00,1670.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N712US,2675,DFW,CMH,1835,1919,44.00,0.00,,115.00,926.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,AA,N725UW,2479,PHX,CMH,1443,1438,0.00,0.00,,187.00,1670.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N741UW,1606,CMH,DFW,0730,0730,0.00,0.00,,159.00,926.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N778XF,1094,CMH,DFW,1540,1537,0.00,0.00,,167.00,926.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N778XF,1094,DFW,CMH,1100,1106,6.00,0.00,,123.00,926.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N834NN,2252,CLE,CLT,0610,0602,0.00,0.00,,64.00,430.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N858NN,1751,MIA,CLE,2115,2113,0.00,0.00,,156.00,1080.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N864NN,2109,CLT,CLE,1900,1854,0.00,0.00,,70.00,430.00,
2021,1,3,3/11/2021 12:00:00 AM,AA,N884NN,2303,CLE,MIA,0541,0536,0.00,0.00,,131.00,1080.00,
2021,1,3,3/11/2021 12:00:00 AM,AS,N275AK,1193,CMH,SEA,0815,0811,0.00,0.00,,280.00,2016.00,
2021,1,3,3/11/2021 12:00:00 AM,B6,N231JB,1440,CLE,BOS,1645,1637,0.00,0.00,,70.00,563.00,
2021,1,3,3/11/2021 12:00:00 AM,B6,N231JB,1641,BOS,CLE,1400,1349,0.00,0.00,,93.00,563.00,
2021,1,3,3/11/2021 12:00:00 AM,B6,N527JL,657,CLE,FLL,0600,0552,0.00,0.00,,132.00,1062.00,
2021,1,3,3/11/2021 12:00:00 AM,B6,N635JB,658,FLL,CLE,2055,2042,0.00,0.00,,160.00,1062.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N338NB,1436,ATL,CLE,2056,2053,0.00,0.00,,80.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N338NB,1444,CLE,ATL,0600,0557,0.00,0.00,,79.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N339NW,1745,CLE,ATL,0807,0813,6.00,0.00,,83.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N340NW,2304,ATL,CLE,1346,1353,7.00,0.00,,79.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N340NW,2304,CLE,ATL,1641,1639,0.00,0.00,,79.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N353DN,1115,ATL,CLE,1851,1934,43.00,0.00,,80.00,554.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,DL,N357NB,2218,CLE,ATL,0700,0654,0.00,0.00,,81.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N363NW,1445,ATL,CLE,1610,1600,0.00,0.00,,81.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N363NW,1445,CLE,ATL,1905,1857,0.00,0.00,,79.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N374NW,2255,ATL,CLE,2257,2349,52.00,0.00,,78.00,554.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,DL,N391DN,1459,ATL,CLE,0803,0805,2.00,0.00,,78.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N391DN,1459,CLE,ATL,1105,1101,0.00,0.00,,81.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N841DN,2566,ATL,CMH,2045,2042,0.00,0.00,,67.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N894DN,1522,CMH,ATL,0730,0727,0.00,0.00,,70.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N953AT,1504,ATL,CMH,1531,1527,0.00,0.00,,69.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N953AT,1645,CMH,ATL,1808,2036,148.00,0.00,,63.00,447.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,DL,N953AT,2030,ATL,CMH,1005,0959,0.00,0.00,,66.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N953AT,2030,CMH,ATL,1247,1234,0.00,0.00,,67.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N954AT,1505,CLE,ATL,1304,1259,0.00,0.00,,81.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N954AT,2290,ATL,CLE,1010,0959,0.00,0.00,,78.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N982AT,1540,ATL,CMH,1356,1352,0.00,0.00,,68.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N982AT,1540,CMH,ATL,1632,1627,0.00,0.00,,67.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N995AT,1664,CMH,ATL,1938,1935,0.00,0.00,,67.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,DL,N995AT,2393,ATL,CMH,1700,1657,0.00,0.00,,66.00,447.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N207FR,2415,CLE,PHX,1125,1112,0.00,0.00,,278.00,1737.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N233FR,2424,RSW,CLE,2044,2034,0.00,0.00,,144.00,1025.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N303FR,1042,MCO,CLE,1119,1111,0.00,0.00,,129.00,895.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N303FR,2015,CLE,LAS,2201,2238,37.00,0.00,,284.00,1824.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,F9,N303FR,2434,TPA,CLE,1820,1814,0.00,0.00,,128.00,927.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N303FR,2435,CLE,TPA,1501,1457,0.00,0.00,,119.00,927.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N316FR,2414,PHX,CLE,1701,1712,11.00,0.00,,171.00,1737.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N316FR,522,DEN,CLE,0605,0558,0.00,0.00,,128.00,1201.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N316FR,523,CLE,DEN,1153,1142,0.00,0.00,,190.00,1201.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N335FR,2447,CLE,MIA,0955,0947,0.00,0.00,,137.00,1080.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N358FR,254,DEN,CMH,0650,0644,0.00,0.00,,139.00,1154.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N358FR,255,CMH,DEN,1224,1217,0.00,0.00,,180.00,1154.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N361FR,1043,CLE,MCO,0859,0847,0.00,0.00,,114.00,895.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N361FR,2014,LAS,CLE,0049,0053,4.00,0.00,,189.00,1824.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N705FR,1044,MCO,CLE,1619,1617,0.00,0.00,,122.00,895.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N716FR,1045,CLE,MCO,1436,1425,0.00,0.00,,110.00,895.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N716FR,2422,RSW,CLE,1046,1032,0.00,0.00,,144.00,1025.00,
2021,1,3,3/11/2021 12:00:00 AM,F9,N716FR,2423,CLE,RSW,0715,0710,0.00,0.00,,133.00,1025.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,226NV,2329,DAY,SFB,2135,2129,0.00,0.00,,104.00,785.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,226NV,2356,SFB,DAY,1834,1834,0.00,0.00,,122.00,785.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,229NV,2052,SRQ,CLE,1411,1446,35.00,0.00,,133.00,967.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,G4,229NV,2082,CLE,SRQ,1728,1805,37.00,0.00,,116.00,967.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,G4,240NV,2062,LCK,SRQ,0930,0933,3.00,0.00,,111.00,856.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,240NV,2067,SRQ,LCK,0631,0626,0.00,0.00,,128.00,856.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,245NV,1705,LCK,FLL,2114,2153,39.00,0.00,,130.00,961.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,G4,245NV,1762,FLL,LCK,1755,1801,6.00,0.00,,140.00,961.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,246NV,1653,CLE,PGD,2116,2148,32.00,0.00,,121.00,999.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,G4,246NV,1699,PGD,CLE,1757,1815,18.00,0.00,,140.00,999.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,G4,262NV,819,PIE,LCK,1106,1055,0.00,0.00,,110.00,821.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,262NV,844,LCK,PIE,1400,1401,1.00,0.00,,109.00,821.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,275NV,884,TOL,PIE,2102,2056,0.00,0.00,,118.00,945.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,275NV,912,PIE,TOL,1749,1738,0.00,0.00,,136.00,945.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,279NV,1003,BNA,CLE,0600,0552,0.00,0.00,,65.00,448.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,279NV,1073,CLE,BNA,0914,0907,0.00,0.00,,83.00,448.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,301NV,2514,CLE,SAV,1440,1424,0.00,0.00,,93.00,641.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,301NV,2534,SAV,CLE,1158,1151,0.00,0.00,,96.00,641.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,311NV,2510,LCK,CHS,0951,0941,0.00,0.00,,68.00,503.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,311NV,2521,CHS,LCK,1208,1148,0.00,0.00,,81.00,503.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,311NV,2525,SAV,LCK,0730,0720,0.00,0.00,,86.00,539.00,
2021,1,3,3/11/2021 12:00:00 AM,G4,311NV,2549,LCK,SAV,1425,1419,0.00,0.00,,74.00,539.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N203NN,4453,CMH,ORD,1150,1141,0.00,0.00,,57.00,296.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N205NN,3719,CLE,DFW,0720,0712,0.00,0.00,,170.00,1021.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N205NN,3917,DFW,CMH,1650,1644,0.00,0.00,,118.00,926.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N214NN,4336,CLE,DFW,1551,1545,0.00,0.00,,181.00,1021.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N214NN,4336,DFW,CLE,1055,1053,0.00,0.00,,141.00,1021.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N231AN,3740,DFW,CLE,1445,1450,5.00,0.00,,125.00,1021.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N233NN,3613,DAY,DFW,0600,0558,0.00,0.00,,142.00,861.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N246NN,3518,ORD,CMH,1910,1908,0.00,0.00,,49.00,296.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,MQ,N256NN,4210,CLE,DCA,0626,0625,0.00,0.00,,51.00,310.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N258NN,4446,CMH,ORD,0715,0708,0.00,0.00,,52.00,296.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N264NN,3868,CLE,DFW,1115,1117,2.00,0.00,,171.00,1021.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N264NN,4135,DFW,CMH,1450,1459,9.00,0.00,,113.00,926.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N269NN,3838,DAY,DFW,1620,1620,0.00,0.00,,149.00,861.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N269NN,3838,DFW,DAY,1227,1226,0.00,0.00,,107.00,861.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N282NN,4254,DCA,CLE,2130,2116,0.00,0.00,,58.00,310.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N285NN,4053,CMH,DFW,0935,0935,0.00,0.00,,152.00,926.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N286NN,4100,DAY,DFW,1221,1213,0.00,0.00,,140.00,861.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N286NN,4100,DFW,DAY,0829,0822,0.00,0.00,,105.00,861.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N292NN,3772,DFW,DAY,2035,2028,0.00,0.00,,107.00,861.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N292NN,3832,CMH,DFW,1145,1141,0.00,0.00,,158.00,926.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N292NN,4394,ORD,CMH,0840,0835,0.00,0.00,,49.00,296.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N302RN,3679,DFW,CLE,1845,1843,0.00,0.00,,127.00,1021.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N607AE,4175,ORD,CMH,1325,1324,0.00,0.00,,51.00,296.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N607AE,4452,CMH,ORD,1715,1709,0.00,0.00,,55.00,296.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N615AE,4310,ORD,DAY,1910,1905,0.00,0.00,,42.00,240.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N618AE,3798,MIA,CMH,1923,2004,41.00,0.00,,152.00,990.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,MQ,N689EC,3775,CMH,MIA,0650,0641,0.00,0.00,,128.00,990.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N689EC,4150,CMH,MIA,1432,1428,0.00,0.00,,130.00,990.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N689EC,4449,MIA,CMH,1040,1037,0.00,0.00,,149.00,990.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,MQ,N693AE,3969,CLE,ORD,1720,1716,0.00,0.00,,62.00,315.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N693AE,3979,ORD,CLE,1330,1329,0.00,0.00,,44.00,315.00,
2021,1,3,3/11/2021 12:00:00 AM,MQ,N925AE,4327,DAY,ORD,0725,0736,11.00,0.00,,54.00,240.00,11.00
2021,1,3,3/11/2021 12:00:00 AM,NK,N522NK,2040,FLL,CMH,0900,0916,16.00,0.00,,133.00,973.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,NK,N522NK,2041,CMH,FLL,1225,1241,16.00,0.00,,124.00,973.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N606NK,306,LAS,CMH,2310,2304,0.00,0.00,,187.00,1771.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N608NK,1168,LAS,CLE,2321,2318,0.00,0.00,,181.00,1824.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N619NK,1673,CMH,MCO,0745,0739,0.00,0.00,,101.00,802.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N634NK,386,MCO,CAK,1515,1512,0.00,0.00,,122.00,861.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N634NK,387,CAK,MCO,1825,1844,19.00,0.00,,104.00,861.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N637NK,1494,CLE,MSY,0717,0715,0.00,0.00,,132.00,917.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N637NK,1495,MSY,CLE,0944,0932,0.00,0.00,,114.00,917.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N637NK,1625,CLE,FLL,1915,1912,0.00,0.00,,132.00,1062.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N637NK,251,CLE,ATL,1345,1340,0.00,0.00,,80.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N637NK,252,ATL,CLE,1632,1628,0.00,0.00,,84.00,554.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N639NK,1069,CLE,LAS,0730,0726,0.00,0.00,,274.00,1824.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N642NK,1646,FLL,CLE,0800,0755,0.00,0.00,,147.00,1062.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N642NK,177,CLE,TPA,1817,1806,0.00,0.00,,119.00,927.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N642NK,534,MCO,CLE,1454,1449,0.00,0.00,,126.00,895.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N642NK,708,CLE,MCO,1137,1139,2.00,0.00,,110.00,895.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N643NK,2669,RSW,CLE,0937,0926,0.00,0.00,,142.00,1025.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N643NK,2670,CLE,RSW,0600,0557,0.00,0.00,,129.00,1025.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N643NK,419,CLE,FLL,1307,1306,0.00,0.00,,140.00,1062.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N643NK,492,FLL,CMH,2045,2037,0.00,0.00,,142.00,973.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N644NK,2710,RSW,CAK,1720,1705,0.00,0.00,,138.00,991.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N644NK,2711,CAK,RSW,2046,2035,0.00,0.00,,124.00,991.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N648NK,184,LAX,CLE,2150,2148,0.00,0.00,,211.00,2052.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N651NK,1672,MCO,CMH,0930,0925,0.00,0.00,,113.00,802.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N651NK,1674,CMH,RSW,1240,1247,7.00,0.00,,120.00,930.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N651NK,1675,RSW,CMH,1550,1543,0.00,0.00,,132.00,930.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N651NK,205,CMH,LAS,2030,2110,40.00,0.00,,267.00,1771.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,NK,N653NK,178,TPA,CLE,1301,1257,0.00,0.00,,132.00,927.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N653NK,185,CLE,LAX,1614,1638,24.00,0.00,,315.00,2052.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,NK,N677NK,1913,MCO,CLE,1216,1219,3.00,0.00,,129.00,895.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N677NK,1914,CLE,MCO,1542,1603,21.00,0.00,,110.00,895.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N681NK,1629,MCO,CMH,1416,1407,0.00,0.00,,114.00,802.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N681NK,1630,CMH,MCO,1726,1734,8.00,0.00,,97.00,802.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N913NK,445,CMH,FLL,0600,0555,0.00,0.00,,119.00,973.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N919NK,2634,CMH,TPA,1700,1654,0.00,0.00,,104.00,829.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N919NK,2758,TPA,CMH,1350,1344,0.00,0.00,,116.00,829.00,
2021,1,3,3/11/2021 12:00:00 AM,NK,N924NK,440,FLL,CLE,1931,1926,0.00,0.00,,156.00,1062.00,
2021,1,3,3/11/2021 12:00:00 AM,OH,N503AE,5052,DAY,PHL,0615,0604,0.00,0.00,,70.00,477.00,
2021,1,3,3/11/2021 12:00:00 AM,OH,N511AE,5371,CLT,CAK,1819,1812,0.00,0.00,,69.00,394.00,
2021,1,3,3/11/2021 12:00:00 AM,OH,N512AE,5580,CLT,DAY,1649,1641,0.00,0.00,,63.00,370.00,
2021,1,3,3/11/2021 12:00:00 AM,OH,N515AE,5120,PHL,CAK,2035,2029,0.00,0.00,,61.00,335.00,
2021,1,3,3/11/2021 12:00:00 AM,OH,N519AE,5440,CAK,PHL,0600,0550,0.00,0.00,,49.00,335.00,
2021,1,3,3/11/2021 12:00:00 AM,OH,N533AE,5246,CAK,CLT,1205,1205,0.00,0.00,,65.00,394.00,
2021,1,3,3/11/2021 12:00:00 AM,OH,N533AE,5246,CLT,CAK,0930,0924,0.00,0.00,,66.00,394.00,0.00
2021,1,3,3/11/2021 12:00:00 AM,OH,N535EA,5079,DAY,CLT,1328,1316,0.00,0.00,,56.00,370.00,
2021,1,3,3/11/2021 12:00:00 AM,OH,N543EA,5076,CLE,PHL,1801,1958,117.00,0.00,,51.00,363.00,0.00
