year,quarter,month,flight_date,reporting_airline,tail_number,flight_number,origin,dest,crs_dep_time,dep_time,dep_delay_minutes,cancelled,cancelletion_code,air_time,distance,weather_delay
2021,1,1,1/9/2021 12:00:00 AM,WN,N7722B,4705,MDW,CLE,1300,1301,1.00,0.00,,47.00,307.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7725A,2259,CMH,BNA,0700,0656,0.00,0.00,,54.00,337.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7729A,1530,MCO,CMH,1320,1320,0.00,0.00,,108.00,802.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7729A,4365,CMH,FLL,1610,1617,7.00,0.00,,133.00,973.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7737E,2336,CLE,MCO,1105,1057,0.00,0.00,,121.00,895.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7737E,2336,MDW,CLE,0815,0809,0.00,0.00,,49.00,307.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7748A,3309,LAS,CLE,1415,1409,0.00,0.00,,224.00,1824.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7749B,4160,CLE,BWI,0605,0605,0.00,0.00,,56.00,314.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7752B,4632,CMH,MDW,0700,0654,0.00,0.00,,49.00,283.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N781WN,4013,CMH,RSW,1420,1421,1.00,0.00,,129.00,930.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N781WN,997,RSW,CMH,1035,1032,0.00,0.00,,122.00,930.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7842A,3928,MDW,CMH,1855,1849,0.00,0.00,,45.00,283.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7849A,2289,CMH,PHX,0915,0924,9.00,0.00,,221.00,1670.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7850B,2236,CLE,LAS,0840,0837,0.00,0.00,,239.00,1824.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7851A,2200,CMH,BWI,1335,1332,0.00,0.00,,62.00,337.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N7851A,4587,BNA,CMH,1010,1009,0.00,0.00,,58.00,337.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8532S,2749,BWI,CLE,1930,1938,8.00,0.00,,51.00,314.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8572X,63,CLE,BWI,1655,1649,0.00,0.00,,53.00,314.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8572X,63,PHX,CLE,1020,1023,3.00,0.00,,213.00,1737.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8577Z,2231,CLE,MDW,0645,0640,0.00,0.00,,50.00,307.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8622A,2276,CMH,MCO,0555,0553,0.00,0.00,,109.00,802.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8622A,2280,CLE,BNA,1250,1244,0.00,0.00,,68.00,448.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8622A,5049,MCO,CLE,0905,0854,0.00,0.00,,121.00,895.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8626B,4002,MCO,CMH,1830,1831,1.00,0.00,,108.00,802.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8643A,3474,CMH,DEN,1540,1537,0.00,0.00,,165.00,1154.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8643A,3474,FLL,CMH,1215,1212,0.00,0.00,,130.00,973.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8648A,4712,CMH,LAS,1115,1113,0.00,0.00,,226.00,1771.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8648A,4712,MCO,CMH,0815,0816,1.00,0.00,,110.00,802.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N8667D,4545,DEN,CMH,1550,1609,19.00,0.00,,145.00,1154.00,0.00
2021,1,1,1/9/2021 12:00:00 AM,WN,N8693A,2652,CMH,BWI,0615,0619,4.00,0.00,,61.00,337.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N903WN,166,TPA,CMH,1005,1003,0.00,0.00,,111.00,829.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N903WN,4421,CMH,MDW,1450,1448,0.00,0.00,,53.00,283.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N910WN,1546,CMH,MCO,1655,1650,0.00,0.00,,110.00,802.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N910WN,1546,PHX,CMH,1020,1020,0.00,0.00,,206.00,1670.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N919WN,3668,DEN,CLE,1050,1057,7.00,0.00,,145.00,1201.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N948WN,312,BNA,CLE,1645,1642,0.00,0.00,,72.00,448.00,
2021,1,1,1/9/2021 12:00:00 AM,WN,N968WN,4493,BWI,CMH,2010,2003,0.00,0.00,,56.00,337.00,
2021,1,1,1/9/2021 12:00:00 AM,YV,N85323,6046,IAH,CLE,1645,1650,5.00,0.00,,136.00,1091.00,
2021,1,1,1/9/2021 12:00:00 AM,YV,N86312,6024,CMH,IAH,1644,1637,0.00,0.00,,140.00,986.00,
2021,1,1,1/9/2021 12:00:00 AM,YV,N86312,6091,IAH,CMH,1045,1038,0.00,0.00,,127.00,986.00,
2021,1,1,1/9/2021 12:00:00 AM,YV,N89308,6018,CLE,IAH,0625,0620,0.00,0.00,,149.00,1091.00,
2021,1,1,1/9/2021 12:00:00 AM,YV,N89308,6150,CLE,IAH,1620,1612,0.00,0.00,,152.00,1091.00,
2021,1,1,1/9/2021 12:00:00 AM,YV,N89308,6150,IAH,CLE,1000,0946,0.00,0.00,,134.00,1091.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N102HQ,4896,CLT,CMH,1814,1808,0.00,0.00,,52.00,347.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N103HQ,4759,CMH,PHL,0603,0554,0.00,0.00,,67.00,406.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N106HQ,4766,CLT,CLE,1036,1030,0.00,0.00,,65.00,430.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N106HQ,4784,CLE,CLT,1545,1540,0.00,0.00,,78.00,430.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N122HQ,4849,CMH,CLT,0800,0904,64.00,0.00,,64.00,347.00,0.00
2021,1,1,1/9/2021 12:00:00 AM,YX,N123HQ,4839,CLT,CLE,2045,2036,0.00,0.00,,66.00,430.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N127HQ,4725,CLT,CMH,1624,1617,0.00,0.00,,52.00,347.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N127HQ,4806,CLE,CLT,0803,0756,0.00,0.00,,72.00,430.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N127HQ,4818,CLT,CMH,1139,1133,0.00,0.00,,57.00,347.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N127HQ,4818,CMH,CLT,1343,1339,0.00,0.00,,67.00,347.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N137HQ,4808,PHL,CMH,2055,2047,0.00,0.00,,59.00,406.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N212JQ,5639,CMH,DTW,0600,0555,0.00,0.00,,37.00,155.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N233JQ,5590,DTW,CMH,1237,1229,0.00,0.00,,35.00,155.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N233JQ,5592,CMH,DTW,1031,1027,0.00,0.00,,35.00,155.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N233JQ,5592,DTW,CMH,0830,0825,0.00,0.00,,40.00,155.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N357FC,5598,CLE,DTW,1035,1028,0.00,0.00,,21.00,95.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N357FC,5598,DTW,CLE,0845,0836,0.00,0.00,,24.00,95.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N357FC,5642,CLE,DTW,1415,1410,0.00,0.00,,23.00,95.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N357FC,5659,DTW,CLE,1230,1223,0.00,0.00,,24.00,95.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N357FC,5773,DTW,CMH,2040,2034,0.00,0.00,,33.00,155.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N357FC,5794,CLE,DTW,0630,0627,0.00,0.00,,21.00,95.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N357FC,5809,CLE,DTW,1758,1751,0.00,0.00,,23.00,95.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N357FC,5809,DTW,CLE,1610,1607,0.00,0.00,,24.00,95.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N406YX,4958,CMH,DCA,0627,0623,0.00,0.00,,55.00,323.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N415YX,4740,DCA,CLE,2105,2050,0.00,0.00,,49.00,310.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N423YX,4900,DCA,CMH,2028,2013,0.00,0.00,,48.00,323.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N427YX,4722,CLE,DCA,0617,0614,0.00,0.00,,56.00,310.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N439YX,4772,CMH,CLT,1524,1520,0.00,0.00,,63.00,347.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N632RW,3428,CMH,EWR,0700,0713,13.00,0.00,,75.00,463.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N632RW,3476,CMH,ORD,1250,1249,0.00,0.00,,55.00,296.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N632RW,3504,EWR,CMH,1015,1008,0.00,0.00,,68.00,463.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N633RW,3516,CLE,IAD,1500,1452,0.00,0.00,,52.00,288.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N633RW,3524,IAD,CLE,1030,1026,0.00,0.00,,51.00,288.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N634RW,3518,CMH,IAD,0800,0750,0.00,0.00,,55.00,299.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N638RW,3441,CMH,ORD,0650,0655,5.00,0.00,,49.00,296.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N644RW,3613,ORD,CMH,1750,1739,0.00,0.00,,47.00,296.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N648RW,3579,TPA,CLE,1145,1137,0.00,0.00,,121.00,927.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N648RW,3656,CLE,TPA,0815,0808,0.00,0.00,,130.00,927.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N649RW,3664,EWR,CMH,1855,1853,0.00,0.00,,68.00,463.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N655RW,3422,IAD,CMH,1755,1750,0.00,0.00,,50.00,299.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N726YX,3404,CMH,ORD,1640,1645,5.00,0.00,,55.00,296.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N726YX,3475,RSW,CMH,1330,1332,2.00,0.00,,126.00,930.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N741YX,3691,CMH,RSW,0830,0824,0.00,0.00,,125.00,930.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N745YX,3627,ORD,CMH,1445,1435,0.00,0.00,,51.00,296.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N809MD,5629,CMH,DTW,1425,1419,0.00,0.00,,38.00,155.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N809MD,5640,LGA,CMH,1025,1016,0.00,0.00,,69.00,479.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N809MD,5771,CMH,LGA,0730,0723,0.00,0.00,,87.00,479.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N860RW,5745,DTW,CLE,2045,2035,0.00,0.00,,24.00,95.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N878RW,5644,CMH,DTW,1746,1738,0.00,0.00,,35.00,155.00,
2021,1,1,1/9/2021 12:00:00 AM,YX,N878RW,5644,DTW,CMH,1555,1550,0.00,0.00,,31.00,155.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N176PQ,4979,ATL,DAY,1530,1526,0.00,0.00,,66.00,432.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N176PQ,4979,DAY,ATL,1802,1758,0.00,0.00,,74.00,432.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N295PQ,4948,MSP,CMH,2020,2020,0.00,0.00,,83.00,626.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N306PQ,4814,CLE,MSP,1627,1623,0.00,0.00,,92.00,622.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N306PQ,4814,MSP,CLE,1245,1245,0.00,0.00,,84.00,622.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N329PQ,5272,ATL,DAY,1910,1903,0.00,0.00,,66.00,432.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N336PQ,4735,CMH,MSP,1153,1151,0.00,0.00,,89.00,626.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N336PQ,4735,MSP,CMH,0800,0757,0.00,0.00,,88.00,626.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N800AY,4868,DTW,DAY,2120,2117,0.00,0.00,,35.00,166.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N819AY,4820,DAY,DTW,1154,1150,0.00,0.00,,38.00,166.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N819AY,4820,DTW,DAY,1000,0955,0.00,0.00,,31.00,166.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N8877A,4800,DAY,DTW,0600,0551,0.00,0.00,,37.00,166.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N8894A,4853,DAY,DTW,1630,1625,0.00,0.00,,39.00,166.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N8894A,4853,DTW,DAY,1415,1410,0.00,0.00,,32.00,166.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N912XJ,4892,CMH,MSP,1630,1626,0.00,0.00,,94.00,626.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N912XJ,4892,MSP,CMH,1245,1243,0.00,0.00,,89.00,626.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N920XJ,4933,LGA,CLE,1020,1010,0.00,0.00,,65.00,419.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N920XJ,4943,CLE,LGA,1310,1303,0.00,0.00,,59.00,419.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N924XJ,5141,DAY,ATL,0700,0655,0.00,0.00,,74.00,432.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N929XJ,4921,CMH,MSP,0800,0753,0.00,0.00,,89.00,626.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N930XJ,5240,DAY,ATL,1304,1259,0.00,0.00,,75.00,432.00,
2021,1,1,1/10/2021 12:00:00 AM,9E,N930XJ,5279,ATL,DAY,1037,1027,0.00,0.00,,73.00,432.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N124US,2092,CLT,CMH,2010,2005,0.00,0.00,,52.00,347.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N127UW,705,CMH,CLT,0630,0626,0.00,0.00,,62.00,347.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N601AW,2635,CMH,PHX,1110,1102,0.00,0.00,,220.00,1670.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N658AW,2479,PHX,CMH,1429,1426,0.00,0.00,,209.00,1670.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N738US,1607,DFW,CLE,1855,1850,0.00,0.00,,120.00,1021.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N749US,54,DFW,CLE,1445,1444,0.00,0.00,,125.00,1021.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N762US,2463,CLE,DFW,1115,1104,0.00,0.00,,157.00,1021.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N819AW,1801,CLE,DFW,0720,0712,0.00,0.00,,159.00,1021.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N823NN,2252,CLE,CLT,0630,0623,0.00,0.00,,73.00,430.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N846NN,1711,CLE,MIA,0600,0600,0.00,0.00,,140.00,1080.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N867NN,239,CLT,CLE,1645,1641,0.00,0.00,,67.00,430.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N883NN,1751,MIA,CLE,2105,2059,0.00,0.00,,139.00,1080.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N895NN,1094,DFW,CMH,1100,1057,0.00,0.00,,113.00,926.00,0.00
2021,1,1,1/10/2021 12:00:00 AM,AA,N895NN,282,CMH,DFW,1540,1545,5.00,0.00,,144.00,926.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N944NN,1606,CMH,DFW,0723,0733,10.00,0.00,,145.00,926.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N983NN,2267,CMH,DFW,0915,0908,0.00,0.00,,148.00,926.00,
2021,1,1,1/10/2021 12:00:00 AM,AA,N990NN,2675,DFW,CMH,1849,1906,17.00,0.00,,108.00,926.00,
2021,1,1,1/10/2021 12:00:00 AM,AS,N854VA,992,SEA,CMH,1250,1310,20.00,0.00,,240.00,2016.00,
2021,1,1,1/10/2021 12:00:00 AM,B6,N238JB,1440,CLE,BOS,1641,1653,12.00,0.00,,76.00,563.00,
2021,1,1,1/10/2021 12:00:00 AM,B6,N238JB,1641,BOS,CLE,1355,1438,43.00,0.00,,84.00,563.00,0.00
2021,1,1,1/10/2021 12:00:00 AM,B6,N588JB,657,CLE,FLL,0800,0753,0.00,0.00,,147.00,1062.00,
2021,1,1,1/10/2021 12:00:00 AM,B6,N627JB,2936,CLE,RSW,0730,0720,0.00,0.00,,146.00,1025.00,
2021,1,1,1/10/2021 12:00:00 AM,B6,N712JB,658,FLL,CLE,1901,1857,0.00,0.00,,132.00,1062.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N101DQ,1459,ATL,CLE,0820,0817,0.00,0.00,,78.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N101DQ,1459,CLE,ATL,1130,1124,0.00,0.00,,85.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N321DH,1444,CLE,ATL,0600,0555,0.00,0.00,,85.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N353NW,1434,ATL,CLE,1221,1218,0.00,0.00,,76.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N353NW,1434,CLE,ATL,1516,1510,0.00,0.00,,86.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N357DN,2218,CLE,ATL,0700,0655,0.00,0.00,,89.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N357DN,2255,ATL,CLE,2200,2158,0.00,0.00,,75.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N365NB,1458,ATL,CLE,1820,1838,18.00,0.00,,73.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N365NB,1745,CLE,ATL,0800,0753,0.00,0.00,,86.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N368NW,1445,ATL,CLE,1559,1553,0.00,0.00,,75.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N368NW,1445,CLE,ATL,1855,1840,0.00,0.00,,86.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N3753,1540,ATL,CMH,1245,1240,0.00,0.00,,65.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N3753,1540,CMH,ATL,1525,1521,0.00,0.00,,83.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N386DN,1436,ATL,CLE,2058,2055,0.00,0.00,,72.00,554.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N776DE,1522,CMH,ATL,0820,0816,0.00,0.00,,72.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N776DE,2310,ATL,CMH,1856,1851,0.00,0.00,,62.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N871DN,2304,ATL,CMH,2200,2158,0.00,0.00,,62.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N892DN,1583,CMH,ATL,0635,0629,0.00,0.00,,71.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N926AT,1504,ATL,CMH,1549,1543,0.00,0.00,,65.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N926AT,1504,CMH,ATL,1822,1814,0.00,0.00,,74.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N974AT,1518,ATL,CMH,0823,0820,0.00,0.00,,68.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N974AT,1518,CMH,ATL,1100,1057,0.00,0.00,,73.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N990AT,2030,ATL,CMH,1023,1019,0.00,0.00,,67.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,DL,N990AT,2030,CMH,ATL,1300,1259,0.00,0.00,,82.00,447.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N233FR,2014,LAS,CLE,1545,1539,0.00,0.00,,226.00,1824.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N310FR,1045,CLE,MCO,0903,0851,0.00,0.00,,119.00,895.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N317FR,522,DEN,CLE,1442,1427,0.00,0.00,,155.00,1201.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N317FR,525,CLE,DEN,2039,2010,0.00,0.00,,154.00,1201.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N351FR,2015,CLE,LAS,1119,1114,0.00,0.00,,230.00,1824.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N368FR,1042,MCO,CLE,1140,1133,0.00,0.00,,122.00,895.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N368FR,2434,TPA,CLE,1825,1814,0.00,0.00,,117.00,927.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N368FR,2435,CLE,TPA,1458,1448,0.00,0.00,,132.00,927.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N709FR,1043,CLE,MCO,1433,1425,0.00,0.00,,118.00,895.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N709FR,2422,RSW,CLE,1050,1041,0.00,0.00,,135.00,1025.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N709FR,2423,CLE,RSW,0700,0650,0.00,0.00,,139.00,1025.00,
2021,1,1,1/10/2021 12:00:00 AM,F9,N713FR,1046,MCO,CLE,1810,1827,17.00,0.00,,114.00,895.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,221NV,406,PIE,LCK,1506,1458,0.00,0.00,,108.00,821.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,221NV,414,LCK,PIE,1803,1754,0.00,0.00,,113.00,821.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,229NV,2016,SRQ,LCK,1237,1229,0.00,0.00,,115.00,856.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,229NV,2026,LCK,SRQ,1539,1543,4.00,0.00,,127.00,856.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,245NV,1753,LCK,FLL,2007,1947,0.00,0.00,,126.00,961.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,245NV,1797,FLL,LCK,1641,1637,0.00,0.00,,125.00,961.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,261NV,1632,PGD,DAY,1620,1612,0.00,0.00,,124.00,904.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,261NV,1679,DAY,PGD,1935,1925,0.00,0.00,,120.00,904.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,282NV,926,TOL,PIE,1842,1830,0.00,0.00,,130.00,945.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,282NV,943,PIE,TOL,1528,1520,0.00,0.00,,123.00,945.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,295NV,2830,PGD,CLE,0830,0824,0.00,0.00,,132.00,999.00,
2021,1,1,1/10/2021 12:00:00 AM,G4,295NV,2831,CLE,PGD,1152,1137,0.00,0.00,,134.00,999.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N205NN,3518,ORD,CMH,1850,1858,8.00,0.00,,51.00,296.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N212NN,3476,CMH,ORD,0700,0655,0.00,0.00,,51.00,296.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N222NS,3889,CLE,DFW,1550,1644,54.00,0.00,,165.00,1021.00,0.00
2021,1,1,1/10/2021 12:00:00 AM,MQ,N222NS,3889,DFW,CLE,1105,1100,0.00,0.00,,123.00,1021.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N239NN,3320,ORD,CLE,1915,1915,0.00,0.00,,49.00,315.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N240NN,3483,CMH,ORD,1150,1145,0.00,0.00,,49.00,296.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N240NN,3483,ORD,CMH,0840,0835,0.00,0.00,,47.00,296.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N245NN,4135,DFW,CMH,1450,1459,9.00,0.00,,115.00,926.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N254NN,3413,CLE,ORD,0708,0703,0.00,0.00,,55.00,315.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N258NN,3838,DFW,DAY,1245,1243,0.00,0.00,,109.00,861.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N267NN,3358,DFW,CMH,1650,1646,0.00,0.00,,108.00,926.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N269NN,3613,DAY,DFW,0600,0554,0.00,0.00,,140.00,861.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N269NN,3838,DAY,DFW,1738,,,1.00,B,,861.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N278NN,3736,DFW,DAY,1645,,,1.00,B,,861.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N286NN,3348,CMH,DFW,1130,1126,0.00,0.00,,151.00,926.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N618AE,3775,CMH,MIA,0644,0642,0.00,0.00,,138.00,990.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N618AE,3798,MIA,CMH,1915,1912,0.00,0.00,,133.00,990.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N619AE,3479,ORD,DAY,1915,1913,0.00,0.00,,47.00,240.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N918AE,3477,DAY,ORD,0700,0655,0.00,0.00,,46.00,240.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N931AE,3874,CLE,ORD,1158,1155,0.00,0.00,,71.00,315.00,
2021,1,1,1/10/2021 12:00:00 AM,MQ,N931AE,3874,ORD,CLE,0855,0852,0.00,0.00,,49.00,315.00,
2021,1,1,1/10/2021 12:00:00 AM,NK,N615NK,440,CLE,RSW,1230,1230,0.00,0.00,,150.00,1025.00,
2021,1,1,1/10/2021 12:00:00 AM,NK,N615NK,707,MCO,CLE,0916,0923,7.00,0.00,,121.00,895.00,
2021,1,1,1/10/2021 12:00:00 AM,NK,N618NK,251,CLE,ATL,0745,0737,0.00,0.00,,83.00,554.00,
