YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2021,2,4,4/8/2021 12:00:00 AM,UA,N76532,774,CLE,DEN,0845,0849,4.00,0.00,,156.00,1201.00,
2021,2,4,4/8/2021 12:00:00 AM,UA,N78501,397,DEN,CLE,1815,1814,0.00,0.00,,147.00,1201.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N205WN,246,CMH,MDW,2005,2006,1.00,0.00,,50.00,283.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N205WN,246,MCO,CMH,1715,1717,2.00,0.00,,113.00,802.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N240WN,1335,BWI,CMH,2130,2125,0.00,0.00,,55.00,337.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N240WN,833,CLE,DEN,1145,1157,12.00,0.00,,156.00,1201.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N240WN,833,MDW,CLE,0900,0907,7.00,0.00,,49.00,307.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N296WN,1175,BNA,CMH,1550,1548,0.00,0.00,,50.00,337.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N296WN,1175,CMH,DEN,1840,1835,0.00,0.00,,149.00,1154.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N296WN,457,CMH,ATL,0905,0903,0.00,0.00,,70.00,447.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N404WN,251,BWI,CLE,2130,2140,10.00,0.00,,47.00,314.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N440LV,713,BNA,CLE,1840,1840,0.00,0.00,,64.00,448.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N441WN,1683,CMH,BNA,1745,1745,0.00,0.00,,64.00,337.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N441WN,1683,RSW,CMH,1435,1453,18.00,0.00,,119.00,930.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N444WN,2161,BWI,CMH,1125,1126,1.00,0.00,,54.00,337.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N444WN,2161,CMH,LAS,1325,1326,1.00,0.00,,228.00,1771.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N562WN,549,FLL,CMH,1520,1517,0.00,0.00,,126.00,973.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N562WN,902,CMH,ATL,1840,1835,0.00,0.00,,69.00,447.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N714CB,199,HOU,CMH,1900,1901,1.00,0.00,,122.00,1001.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N729SW,450,ATL,CLE,1610,1604,0.00,0.00,,72.00,554.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N729SW,668,CLE,BNA,1845,1842,0.00,0.00,,69.00,448.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N730SW,475,CMH,RSW,0630,0626,0.00,0.00,,125.00,930.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N769SW,434,CLE,BNA,0645,0642,0.00,0.00,,73.00,448.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7738A,738,CLE,BWI,0625,0622,0.00,0.00,,58.00,314.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7742B,539,CMH,BWI,1615,1616,1.00,0.00,,56.00,337.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7742B,539,TPA,CMH,1320,1319,0.00,0.00,,109.00,829.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7816B,5102,TPA,CMH,1115,1115,0.00,0.00,,108.00,829.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7816B,5103,CMH,TPA,1425,1420,0.00,0.00,,120.00,829.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7818L,471,CMH,MDW,0725,0717,0.00,0.00,,52.00,283.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7818L,474,LAS,CMH,1625,1624,0.00,0.00,,201.00,1771.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7828A,337,DEN,CLE,1830,1833,3.00,0.00,,151.00,1201.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7830A,2008,CMH,MCO,1910,1913,3.00,0.00,,107.00,802.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7830A,2008,PHX,CMH,1205,1211,6.00,0.00,,193.00,1670.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7846A,440,CLE,MDW,0700,0656,0.00,0.00,,52.00,307.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7849A,388,BWI,CLE,1120,1123,3.00,0.00,,49.00,314.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7849A,388,CLE,ATL,1315,1315,0.00,0.00,,83.00,554.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7851A,786,ATL,CMH,0930,0931,1.00,0.00,,64.00,447.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7851A,786,CMH,PHX,1140,1139,0.00,0.00,,219.00,1670.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N799SW,296,BNA,CLE,1230,1307,37.00,0.00,,62.00,448.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,WN,N799SW,297,CLE,BWI,1535,1607,32.00,0.00,,58.00,314.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,WN,N8502Z,2108,CLE,PHX,0605,0603,0.00,0.00,,232.00,1737.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8514F,1722,MDW,CMH,1955,2002,7.00,0.00,,44.00,283.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8530W,593,CMH,DEN,0615,0614,0.00,0.00,,149.00,1154.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8610A,1792,CMH,DAL,1655,1743,48.00,0.00,,133.00,919.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,WN,N8610A,231,DEN,CMH,1125,1127,2.00,0.00,,145.00,1154.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8631A,1495,CLE,MDW,1950,1949,0.00,0.00,,49.00,307.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8631A,1495,PHX,CLE,1220,1229,9.00,0.00,,200.00,1737.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8632A,1864,ATL,CMH,1905,1905,0.00,0.00,,65.00,447.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8635F,1190,MCO,CMH,0705,0703,0.00,0.00,,109.00,802.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8635F,1191,CMH,TPA,1020,1015,0.00,0.00,,111.00,829.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8638A,2063,CMH,MCO,0600,0557,0.00,0.00,,105.00,802.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8642E,1030,CMH,BWI,0620,0620,0.00,0.00,,53.00,337.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8657B,697,MDW,CLE,1910,1920,10.00,0.00,,51.00,307.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8686A,1438,DEN,CMH,1810,1810,0.00,0.00,,139.00,1154.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8736J,6006,PHX,CMH,0930,0937,7.00,0.00,,199.00,1670.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8736J,6007,CMH,PHX,1710,1708,0.00,0.00,,222.00,1670.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N937WN,485,CMH,RSW,1935,1947,12.00,0.00,,124.00,930.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N937WN,485,DAL,CMH,1545,1558,13.00,0.00,,110.00,919.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N940WN,466,CMH,HOU,0750,0754,4.00,0.00,,149.00,1001.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N941WN,377,CMH,FLL,1140,1139,0.00,0.00,,134.00,973.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N941WN,377,MDW,CMH,0855,0849,0.00,0.00,,47.00,283.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N966WN,1707,RSW,CMH,0810,0809,0.00,0.00,,123.00,930.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N966WN,1708,CMH,RSW,1110,1106,0.00,0.00,,125.00,930.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N969WN,21,RSW,CMH,1930,1931,1.00,0.00,,125.00,930.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N82314,6018,CLE,IAH,0615,0609,0.00,0.00,,162.00,1091.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N86311,6056,CMH,IAH,1349,1413,24.00,0.00,,143.00,986.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N86311,6088,IAH,CMH,1700,1700,0.00,0.00,,120.00,986.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N86311,6091,IAH,CMH,0935,1014,39.00,0.00,,124.00,986.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,YV,N86324,6034,IAH,CLE,1200,1249,49.00,0.00,,136.00,1091.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,YV,N86324,6150,CLE,IAH,1630,1705,35.00,0.00,,164.00,1091.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,YV,N86375,6256,CMH,IAH,0630,0635,5.00,0.00,,150.00,986.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N88328,6248,IAH,CLE,1630,1629,0.00,0.00,,137.00,1091.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N106HQ,4803,CMH,DCA,1136,1134,0.00,0.00,,51.00,323.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N106HQ,4888,PHL,CMH,0910,0856,0.00,0.00,,69.00,406.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N114HQ,4856,CMH,PHL,0620,0613,0.00,0.00,,67.00,406.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N115HQ,4576,DCA,CMH,1010,1004,0.00,0.00,,55.00,323.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N115HQ,4888,CMH,PHL,1206,1200,0.00,0.00,,66.00,406.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N121HQ,4746,CMH,CLT,0515,0513,0.00,0.00,,53.00,347.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N121HQ,4886,CLT,CMH,1305,1258,0.00,0.00,,49.00,347.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N121HQ,4886,CMH,CLT,1543,1536,0.00,0.00,,64.00,347.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N122HQ,4725,CLT,CMH,1840,1834,0.00,0.00,,57.00,347.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N126HQ,4799,CMH,LGA,0834,0833,0.00,0.00,,81.00,479.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N133HQ,4933,CLT,CMH,2015,2020,5.00,0.00,,56.00,347.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N135HQ,4849,CMH,CLT,0612,0605,0.00,0.00,,56.00,347.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N137HQ,5004,LGA,CMH,1925,1915,0.00,0.00,,70.00,479.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N210JQ,5673,CMH,DTW,1035,1028,0.00,0.00,,38.00,155.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N211JQ,5639,CMH,DTW,0625,0622,0.00,0.00,,35.00,155.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N211JQ,5772,CMH,ATL,1045,1040,0.00,0.00,,74.00,447.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N211JQ,5795,DTW,CMH,0835,0830,0.00,0.00,,32.00,155.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N214JQ,5750,CMH,ATL,0540,0536,0.00,0.00,,68.00,447.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N218JQ,5771,ATL,CMH,2210,2203,0.00,0.00,,62.00,447.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N240JQ,5622,CMH,LGA,1719,1729,10.00,0.00,,77.00,479.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N240JQ,5776,LGA,CMH,0900,0856,0.00,0.00,,73.00,479.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N241JQ,5659,BOS,CLE,0950,0942,0.00,0.00,,89.00,563.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N241JQ,5854,CLE,BOS,1255,1244,0.00,0.00,,80.00,563.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N242JQ,5595,DTW,CLE,1245,1245,0.00,0.00,,24.00,95.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N242JQ,5615,CLE,DTW,1423,1419,0.00,0.00,,23.00,95.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N242JQ,5773,DTW,CMH,2040,2038,0.00,0.00,,34.00,155.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N242JQ,5794,CLE,DTW,0625,0617,0.00,0.00,,25.00,95.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N243JQ,5623,LGA,CMH,1431,1426,0.00,0.00,,76.00,479.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N357FC,5804,CMH,LGA,0700,0652,0.00,0.00,,78.00,479.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N407YX,4759,PHL,CLE,2100,2057,0.00,0.00,,56.00,363.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N414YX,4733,ORD,CLE,2135,2132,0.00,0.00,,52.00,315.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N415YX,4507,CMH,ORD,1950,1944,0.00,0.00,,49.00,296.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N415YX,4716,CMH,CLT,0800,0755,0.00,0.00,,59.00,347.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N415YX,4884,CLT,CMH,1640,1636,0.00,0.00,,55.00,347.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N419YX,4969,CLE,ORD,2002,2001,0.00,0.00,,52.00,315.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N419YX,4969,ORD,CLE,1715,1714,0.00,0.00,,56.00,315.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N423YX,4763,CLE,PHL,0607,0559,0.00,0.00,,51.00,363.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N423YX,4897,PHL,CMH,2055,2048,0.00,0.00,,63.00,406.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N430YX,4962,DCA,CMH,2020,2019,0.00,0.00,,52.00,323.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N437YX,4506,ORD,CMH,1720,1715,0.00,0.00,,51.00,296.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N438YX,4785,CLE,LGA,1606,1558,0.00,0.00,,72.00,419.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N438YX,4785,LGA,CLE,1330,1327,0.00,0.00,,63.00,419.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N445YX,4978,CLE,ORD,0620,0617,0.00,0.00,,54.00,315.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N446YX,4723,CMH,PHL,1801,1752,0.00,0.00,,69.00,406.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N446YX,4723,PHL,CMH,1505,1459,0.00,0.00,,59.00,406.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N448YX,4829,CMH,DCA,0627,0627,0.00,0.00,,54.00,323.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N632RW,3664,EWR,CMH,1825,1818,0.00,0.00,,70.00,463.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N645RW,3496,EWR,CLE,1535,1530,0.00,0.00,,60.00,404.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N645RW,3497,CLE,ORD,1815,1808,0.00,0.00,,50.00,315.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N657RW,3428,CMH,EWR,0700,0656,0.00,0.00,,75.00,463.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N721YX,3421,ORD,CLE,1045,1042,0.00,0.00,,55.00,315.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N721YX,3516,CLE,IAD,1500,1457,0.00,0.00,,50.00,288.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N722YX,3425,IAD,CLE,1045,1040,0.00,0.00,,47.00,288.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N722YX,3550,CLE,ORD,1245,1240,0.00,0.00,,50.00,315.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N728YX,3560,RSW,CMH,1245,1247,2.00,0.00,,119.00,930.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N728YX,3691,CMH,RSW,0830,0953,83.00,0.00,,122.00,930.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,YX,N733YX,3476,CMH,IAD,1530,1530,0.00,0.00,,51.00,299.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N733YX,3498,IAD,CMH,1110,1108,0.00,0.00,,49.00,299.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N733YX,3518,CMH,IAD,0800,0752,0.00,0.00,,48.00,299.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N740YX,3579,TPA,CLE,1130,1118,0.00,0.00,,122.00,927.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N740YX,3656,CLE,TPA,0745,0742,0.00,0.00,,123.00,927.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N749YX,3422,IAD,CMH,1825,1824,0.00,0.00,,57.00,299.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N824MD,5590,DTW,CMH,1235,1229,0.00,0.00,,35.00,155.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N824MD,5629,CMH,DTW,1423,1419,0.00,0.00,,32.00,155.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N824MD,5745,DTW,CLE,2055,2046,0.00,0.00,,25.00,95.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N824MD,5775,CMH,DTW,1814,1811,0.00,0.00,,34.00,155.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N824MD,5836,DTW,CMH,1623,1623,0.00,0.00,,32.00,155.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N861RW,3441,CMH,ORD,0730,0722,0.00,0.00,,58.00,296.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N861RW,3613,ORD,CMH,1830,1822,0.00,0.00,,52.00,296.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N869RW,5851,LGA,CMH,1815,1811,0.00,0.00,,80.00,479.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N873RW,5624,LGA,CLE,1125,1124,0.00,0.00,,65.00,419.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N873RW,5717,CLE,LGA,1407,1402,0.00,0.00,,69.00,419.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N874RW,5678,ATL,CMH,0805,0757,0.00,0.00,,74.00,447.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N874RW,5776,CMH,LGA,1157,1148,0.00,0.00,,78.00,479.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N137EV,5011,CMH,MSP,1245,1243,0.00,0.00,,90.00,626.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N137EV,5011,MSP,CMH,0830,0826,0.00,0.00,,82.00,626.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N298PQ,5315,ATL,DAY,2003,1955,0.00,0.00,,66.00,432.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N316PQ,5141,DAY,ATL,0700,0656,0.00,0.00,,81.00,432.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N391CA,4858,CLE,DTW,1737,1733,0.00,0.00,,26.00,95.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N391CA,4858,DTW,CLE,1555,1553,0.00,0.00,,24.00,95.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N607LR,5125,DAY,ATL,1159,1154,0.00,0.00,,84.00,432.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N607LR,5446,ATL,DAY,0940,0939,0.00,0.00,,63.00,432.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N800AY,5208,DAY,DTW,1722,1719,0.00,0.00,,37.00,166.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N800AY,5208,DTW,DAY,1535,1532,0.00,0.00,,32.00,166.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N8894A,4653,CLE,DTW,1035,1030,0.00,0.00,,23.00,95.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N8894A,4653,DTW,CLE,0855,0850,0.00,0.00,,24.00,95.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N909XJ,4979,ATL,DAY,1544,1543,0.00,0.00,,88.00,432.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N909XJ,4979,DAY,ATL,1807,1804,0.00,0.00,,70.00,432.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N924XJ,5240,DAY,ATL,1420,1413,0.00,0.00,,72.00,432.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N924XJ,5279,ATL,DAY,1200,1156,0.00,0.00,,61.00,432.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N980EV,4820,DAY,DTW,1030,1025,0.00,0.00,,37.00,166.00,
2021,2,4,4/9/2021 12:00:00 AM,9E,N980EV,4820,DTW,DAY,0835,0827,0.00,0.00,,35.00,166.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N651AW,885,CLT,CMH,0740,0733,0.00,0.00,,52.00,347.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N651AW,885,CMH,CLT,1212,1206,0.00,0.00,,55.00,347.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N754UW,1958,CMH,PHX,1110,1105,0.00,0.00,,227.00,1670.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N8027D,641,DFW,CMH,1840,1900,20.00,0.00,,110.00,926.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,AA,N824AW,1094,CMH,DFW,1615,1610,0.00,0.00,,165.00,926.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,AA,N824AW,1094,DFW,CMH,1105,1057,0.00,0.00,,131.00,926.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N827AW,422,PHX,CMH,1350,1343,0.00,0.00,,200.00,1670.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N861NN,2632,CLE,CLT,0609,0605,0.00,0.00,,66.00,430.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N868NN,546,CLT,CLE,1859,1855,0.00,0.00,,66.00,430.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N9023N,1583,CMH,DFW,0746,0746,0.00,0.00,,135.00,926.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N913NN,1751,MIA,CLE,2115,2115,0.00,0.00,,140.00,1080.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N932NN,880,CLE,CLT,1915,1910,0.00,0.00,,63.00,430.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N932NN,880,CLT,CLE,1650,1642,0.00,0.00,,65.00,430.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N935NN,2323,CLE,MIA,0638,0635,0.00,0.00,,149.00,1080.00,
2021,2,4,4/9/2021 12:00:00 AM,AS,N273AK,1193,CMH,SEA,1815,1806,0.00,0.00,,272.00,2016.00,
2021,2,4,4/9/2021 12:00:00 AM,AS,N273AK,992,SEA,CMH,0950,0943,0.00,0.00,,241.00,2016.00,
2021,2,4,4/9/2021 12:00:00 AM,B6,N531JL,658,FLL,CLE,2056,2127,31.00,0.00,,140.00,1062.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,B6,N655JB,657,CLE,FLL,0600,0554,0.00,0.00,,144.00,1062.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N323DN,2218,CLE,ATL,0700,0657,0.00,0.00,,88.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N333NW,1745,CLE,ATL,0807,0806,0.00,0.00,,87.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N336NW,1436,ATL,CLE,2056,2053,0.00,0.00,,77.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N338NB,1444,CLE,ATL,0600,0556,0.00,0.00,,84.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N348NW,2255,ATL,CLE,2257,2251,0.00,0.00,,77.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N351NB,1115,ATL,CLE,1851,1855,4.00,0.00,,77.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N352NW,2908,ATL,CLE,1341,1356,15.00,0.00,,73.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N352NW,2908,CLE,ATL,1641,1635,0.00,0.00,,88.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N370NW,1445,ATL,CLE,1610,1615,5.00,0.00,,74.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N370NW,1445,CLE,ATL,1905,1902,0.00,0.00,,85.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N398DN,1459,ATL,CLE,0803,0758,0.00,0.00,,73.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N398DN,1459,CLE,ATL,1105,1100,0.00,0.00,,81.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N717JL,1504,ATL,CMH,1531,1527,0.00,0.00,,69.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N717JL,1645,CMH,ATL,1808,1803,0.00,0.00,,70.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N717JL,2030,ATL,CMH,1005,1002,0.00,0.00,,67.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N717JL,2030,CMH,ATL,1247,1240,0.00,0.00,,78.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N813DN,2566,ATL,CMH,2045,2041,0.00,0.00,,68.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N926DZ,1522,CMH,ATL,0730,0727,0.00,0.00,,72.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N928AT,1505,CLE,ATL,1304,1303,0.00,0.00,,84.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N928AT,2290,ATL,CLE,1010,1005,0.00,0.00,,74.00,554.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N954AT,1664,CMH,ATL,1938,1925,0.00,0.00,,72.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N954AT,2393,ATL,CMH,1700,1657,0.00,0.00,,65.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N995AT,1540,ATL,CMH,1356,1353,0.00,0.00,,69.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N995AT,1540,CMH,ATL,1632,1625,0.00,0.00,,70.00,447.00,
2021,2,4,4/9/2021 12:00:00 AM,F9,N322FR,1043,CLE,MCO,0859,0850,0.00,0.00,,124.00,895.00,
2021,2,4,4/9/2021 12:00:00 AM,F9,N329FR,2425,CLE,RSW,1210,1158,0.00,0.00,,140.00,1025.00,
2021,2,4,4/9/2021 12:00:00 AM,F9,N343FR,2414,PHX,CLE,1601,1601,0.00,0.00,,201.00,1737.00,
